gene	X1B	X2B	X3B	X8B	X9B	X10B	X11B	X13B	X14B	X16B	X17B
COCH	1.358731140116	-0.994143150124717	1.19562954923733	-0.915538324288027	-0.895251497927811	0.558964792333925	-1.05000126692356	-0.944359605732851	0.805227127561795	1.05409317142031	-0.173351935672392
COG2	-0.324299007368106	-0.814927388460388	-0.213487136174063	1.05096418099528	0.498258409378311	0.816843131847126	1.37022770385432	-0.515388975040748	-2.08705279143854	-0.457242481161813	0.676104353568628
COG4	-1.54235039091727	-0.325105703509682	1.25296107555567	0.746576231509623	-1.20100167822954	1.26292248661272	-1.19846212646695	-0.341545718506368	0.37586382767489	0.790004989960978	0.180137006315932
COG5	0.429600792376609	-0.620384650972718	0.824543683855361	-0.952118369032194	0.184718349315684	0.776687616775788	-1.85907785808553	-0.395154092638073	1.64527165899706	0.6489079376974	-0.682995068289393
COG7	1.21582571493884	1.43894522227755	-0.613848086650701	-0.237078829481397	0.479237883162212	0.279419515105162	0.174251135865094	-0.809830744795386	-1.25317482215843	0.933331309959394	-1.60707829822235
COG8	-0.325606353756812	-0.454032815705844	0.062426335973441	-0.105829882450412	-0.440090604665334	-0.196461409456747	2.94948116487052	-0.566933569679199	-0.461058671187639	-0.454955837493882	-0.00693835644809547
COIL	1.02429941939928	-0.291318027659368	0.132055224269301	-2.36686102192181	0.490963377073591	0.88837487031111	-1.23360719980624	0.331114376191625	0.725145856620557	0.0662208026744742	0.233612322847478
COL10A1	0.494410465643423	-0.157892462961367	0.694755871806163	1.51174912022786	0.858890862641031	0.196267959420196	-2.15283947479104	-0.829613363946102	0.267282524889082	-0.88987600512774	0.00686450219848726
COL11A1	0.157349900718647	-0.255671761350072	0.910467684017812	1.36018207018834	0.965304110744171	0.616519060203489	0.533080574732563	-1.34960119879644	-0.228561094330677	-1.56848756953793	-1.14058177658989
COL11A2	-0.128348154991965	-0.83999441156118	1.65580503953844	-0.959281825942153	1.11596213682804	0.150344231938987	1.08380513627271	-0.872745569372518	0.697468846124963	-0.712202203174032	-1.19081322566131
COL15A1	-0.894309604324005	0.0557343474736632	-0.687826777502947	0.271220935908644	1.94114938695366	-1.30752673530965	-0.402072584347598	-1.17896625300006	0.685167110843829	0.772417498368791	0.745012674935688
COL16A1	-1.21041412300711	1.01435756359381	-0.159844953095914	0.050566438833818	1.42806683749832	0.128345477783871	-0.424163760771095	0.705842229656742	-2.07873658284177	-0.0969420372307952	0.642922909580112
COL17A1	-1.22560102878602	0.66066842796134	0.411687174265766	-0.386223465723121	0.796015615554814	-2.13801905519683	-0.717853983021339	0.721902988612195	0.852828993994985	0.86537348877985	0.159220843558357
COL18A1	0.492338609761541	0.852005790529412	0.886547997639521	1.33087949650663	1.03320145819903	-1.03564177504534	0.392174450659479	-1.15995855467175	-0.698325110006755	-1.32649469434753	-0.766727669224234
COL19A1	-0.280805578949389	0.221022009456322	-0.420251151088916	0.405740005543419	-1.53041431828146	-0.27017431614233	2.24754709040676	0.871997202334397	-0.210246242391571	0.0848067506174092	-1.11922145150459
COL1A1	0.146138006496692	0.659402162192126	0.0869066640253093	0.178038295855867	1.92742609673718	-0.313764038825615	-1.87748005210998	-1.0082608762161	0.0282223339273687	-0.666247286025845	0.839618693942981
COL1A2	0.120982599880064	0.838303929668317	1.06331028624565	1.52948378428601	-1.02433696752512	-0.453781997952221	-1.89801417047198	-0.517310052458211	0.641053758705243	0.190412547746376	-0.4901037181241
COL21A1	0.57269903790117	-0.594993012992699	-0.800292611902406	-0.806774446965806	0.670167004640566	-0.731675175422714	-0.742148538158074	0.357977356924738	2.26601445417517	0.682389621431427	-0.873363689631368
COL2A1	-1.07894293249489	-0.106629160243008	-1.13049478749333	0.571611857149951	0.382493408651045	0.514316111142504	1.52059501636428	1.50052066689215	-1.25234562359561	-0.105206639212877	-0.815917917160212
COL3A1	-1.76930381427107	1.02522647653911	-1.63058946832491	0.85165990194129	1.00460501197315	-0.0435738298916389	0.161928440807569	0.397987783962771	-0.883857040344968	0.262742074482567	0.623174463126131
COL4A1	-0.439646208244243	-0.0571135796805685	0.0903854853958547	0.739882208719859	2.41264751818851	-1.31351237847212	0.19912261241736	-0.844590395855186	-0.781038067948374	-0.414559282885325	0.408422088364236
COL4A2	0.314408899551704	0.898080860119718	0.614608108754023	1.48539018058144	1.20224886939333	-0.753347649816031	-0.865832411851022	-1.10546792588794	0.337151828411257	-0.79015869006853	-1.33708206918793
COL4A3	0.652929920246455	0.556860489600796	-0.588393097061345	-0.678241706378066	-0.654683335626022	-0.745154686585586	2.57253548551393	0.089614598108795	-0.607441743794042	-0.686138466928185	0.0881125429032697
COL4A3BP	1.16887586394772	1.06863445513366	-1.21994802743525	0.636091523589907	-0.48645828499541	-0.418565644437497	-1.18841794976736	-1.13409848106692	1.47237622502159	0.447910437938293	-0.346400117928747
COL4A4	0.268938918768061	0.352534744037092	0.502278589620813	-0.654959016647808	-2.41064325955951	-0.831566456496036	0.338902271929049	0.21509861093891	1.43733189050428	0.183003716805226	0.599079990099912
COL4A5	-1.90963788741885	-0.365325637275714	0.342867408223846	-0.633282600922515	-0.525641326562587	0.693647730545792	1.05317368064552	-0.425361492981404	1.47907554334611	0.988986066466424	-0.698501484066635
COL4A6	0.203430308252464	0.756319137924795	0.514705478843803	-1.29225974512879	0.370118660793829	-1.24510501844131	-1.02814735338947	0.241063914525643	0.97007767051729	1.59248402570041	-1.08268707959866
COL5A1	-0.193607256784265	1.2222914017585	-0.478816099038385	1.31993269509667	1.66353569784543	-0.250662535383046	-1.38719389480433	-0.590488074529652	0.162834343379566	-1.11476414410323	-0.35306213343728
COL5A2	-1.29498383614336	0.920363160648497	-0.549517172853748	1.69157944783993	0.364522984130277	-0.647144804087145	-0.92089707845035	-0.846842918515683	1.14512059475818	-0.592490791610742	0.730290414284126
COL5A3	-0.706128644882263	0.861822167864908	-1.49798864713036	1.43868458555359	1.41987372527114	-0.49746637621825	0.0777180772874727	-0.845002737883156	0.224488326234109	0.567479249965928	-1.04347972606313
COL6A1	-0.203893575726085	0.671729252734349	-0.292530403821151	-1.21306156100226	1.35360442295451	-1.51179890147787	-1.31705625067024	0.606472191292606	0.392734237948876	1.22050141707335	0.293299170693881
COL6A2	-0.539561106261999	0.756991786940795	0.216960546131712	-0.0320478682623789	2.59640222600969	-0.947112735161248	-0.793458087518302	-0.522776681145986	0.0640541307130549	-0.733548816522001	-0.0659033949233375
COL6A3	-1.4050242221828	0.959141116173867	-1.68161004720486	1.30088730744952	0.550535094859519	-0.855735969405149	-0.0879852190428823	-0.401203482140755	0.994133341251196	-0.000398061407806421	0.627260141650161
COL7A1	-1.07614452173543	0.296390199222056	0.84613861706061	1.17009084520502	1.59993796802152	0.0964975045195847	-1.08004145692456	-1.11572757248958	-1.10185319630644	-0.269287908813616	0.633999522240829
COL8A1	-0.634133773750269	-0.0846343362645701	0.0804698948380884	0.519272826337288	2.36164760077695	0.460096366244258	-1.26411196706891	-0.208212391271878	0.126773059400017	-1.36675849814237	0.00959121890138591
COL8A2	-1.51410229286963	-0.28150651958618	0.31717549909521	2.46712280941404	-0.36969069289756	-0.652280955224929	0.355014374757454	-0.215201689626895	-0.1380399791637	-0.570296890413468	0.601806336515652
COL9A1	1.07801062486708	-0.56103025922948	2.57658517753752	-0.618010719686303	-0.542428124712585	-0.567023056340517	0.0219617372961523	-0.58495906342794	-0.584717662294759	-0.407745266341073	0.189356612331899
COL9A2	0.28309931772222	-0.00165200014931696	0.267841828844323	1.24055663536468	-0.371842077745568	1.08646867974802	-1.4893602491108	0.738947082068232	-0.334428982931055	0.536518872599768	-1.9561491064105
COL9A3	-0.1893932864593	-0.766214220070648	2.48982174706128	0.477344501496925	-0.494997476225491	0.0154013208232647	0.733295883350034	-1.15664232305435	-0.123873330692478	-0.0868051253251895	-0.897937690904042
COLEC10	0.698541565228205	-0.454122165458178	-0.51610120751476	0.0125081369725909	-0.503058487252782	-0.406474218465613	2.81417791744909	-0.462463397707699	-0.466655225156399	-0.439383301895261	-0.276969616199185
COLEC11	0.567365716787251	0.794559843529946	0.380707244982101	-0.90368473711184	-2.2763228230708	-0.97781534161996	0.765981130547218	0.149953901338025	0.428919462730449	1.07434491939798	-0.00400931751037666
COMMD10	-1.39143328925819	-1.44123493508856	-1.26064873190609	0.376851781434584	0.120274257469561	0.55901769585696	1.49263240883279	0.308834581029663	1.26485547440263	0.035031704143876	-0.0641809469172143
COMMD3	-0.284493031805729	-0.885131359576027	0.579276177959292	0.0258821652869495	-1.66242156734662	0.790940701350644	-1.25178620681016	0.104558159048427	-0.16744842038089	1.47836063207612	1.27226275019802
COMMD4	0.394781943069403	-0.017582152710783	0.195829970344132	1.50669473148143	-0.475731350512273	0.932633416570722	-0.286256249689529	-0.212675154193477	-2.47298891739839	-0.00779314295039142	0.443086905989163
COMMD8	-0.99243916299498	0.585507674962281	-0.37721129868255	-0.588602176750964	1.96067548983799	-0.549185628939359	-0.906418234523983	1.22469278007796	-0.84768826202179	-0.416946269836005	0.907615088871391
COMMD9	0.500441125185241	0.564910732032767	-1.2367636706196	-0.0324498351671535	-0.293022067520453	0.665432089944993	-0.69285369299186	0.985527423105494	-2.12567498474149	0.922028999959261	0.742423880812804
COMP	0.187031645571006	-0.584979322671169	0.793635097405202	1.09220025197182	0.992558035584284	0.742291897641047	0.329927767315308	-2.19843986049164	-1.13175518294881	-0.0209990512061643	-0.201471278170873
COMT	-0.00196302929866625	-0.0841326414895414	-1.10475635740768	-0.800494586339611	0.708261967453673	-0.703635840402723	-1.76803822885558	0.751525590087941	0.542731147845535	0.982703761633927	1.47779821677272
COPA	-0.974736059219714	-0.942044852086397	0.446466391236817	-0.525463889781932	-0.276410966468771	0.337502903595323	-1.54333060895379	0.978351558602313	-0.229387789351871	0.927972277280569	1.80108103514745
COPB1	-0.831626908822065	1.00336150254098	-0.656945864344621	0.143055550176376	0.11200090669482	0.265449041455032	-1.7159416858787	0.414664695230815	1.67051936315498	0.74053328877362	-1.14506988898122
COPB2	-0.903117922252014	0.33293431738635	-0.897134439946947	1.73620191656079	0.933346176864434	0.379325758145345	-1.56617096681667	-0.166678826003577	1.04084738466161	-0.818657103153133	-0.070896295446215
COPE	0.407795717245109	0.0471443259169185	0.631321142615701	-0.38123573606808	2.08484850696025	0.617837580709606	-1.11266806419853	-1.2812714108216	0.292073008464092	-1.26187551175868	-0.0439695590647889
COPG	-0.852253289173002	0.293518840805402	0.0984226844628544	0.176675721611596	0.910324533974813	0.182766237624994	-0.649421316382445	0.929823237717228	-2.45961329130686	0.612829859827357	0.75692678083807
COPS2	-0.427018274234835	0.123174502447928	-1.62632187291165	-0.587077583909825	0.0774897207142757	1.40988610286055	1.7137532543376	0.128475636919023	0.775060201793171	-0.843654319507762	-0.743767368508486
COPS3	-0.0376194345798464	-1.21954176476902	0.442626983920848	1.10487064987762	-0.275809917450774	-0.655276283379883	1.11315140136132	-0.101645861054774	-1.92802733236501	0.325915074472018	1.23135648396751
COPS4	-0.0672232543907454	-0.16268606935377	0.370079949236238	-0.466330821085204	-2.53975537537253	-0.573183100833244	0.467331195038227	0.738490639981136	0.757343545358945	1.19027670657437	0.285656584846579
COPS5	0.350184249456216	0.0301652183101746	1.03293869098784	-0.788857378027368	-1.46382637201322	0.685034753359192	-1.95592456947864	0.563327811741671	0.577706805582829	1.04529224928332	-0.0760414592020047
COPS6	1.06365861618623	-0.245349200924484	0.195010436034553	-0.45958549140978	-2.00182848497547	0.301977548717858	-1.35625403805785	0.371921495055942	0.00514253181749842	1.39764388702863	0.727662700526867
COPS7A	0.22292626670264	0.715932980480213	-2.07150452523156	-0.57659827357683	0.842723271289237	0.98239504515696	-1.3797615201607	0.691119680907745	0.326180651799884	-0.433788572549771	0.680374995182198
COPS7B	0.19196815994457	0.606368693880086	0.0122666408018799	-0.605792652185629	0.403613718910321	0.761935329957923	-2.76887431821649	0.467348611634537	-0.135027555210283	0.451904824727087	0.614288545756011
COPS8	0.423829772740197	0.687657954448022	-0.67210721860329	0.522523796845427	0.382604447434885	-2.1198723677047	0.303487485997413	-1.26141275013382	1.50755684076153	0.0902969442724392	0.135435093941893
COPZ1	-0.0822308619446828	0.427598776144639	-0.469542114879053	1.2790837365126	-0.856739633243076	-0.625717964726783	-0.226634400927682	1.07368133913398	1.21905332742432	0.276764676725882	-2.01531688022012
COPZ2	-0.849343326193314	0.791867887643106	-1.32727958716345	0.928257069360915	1.64208553833778	-1.03768115944052	0.450966577119449	-0.718715992394071	-0.810970957477419	-0.00586632105842333	0.936680271265961
COQ10B	-1.13514876782233	-0.163013192759911	-0.378030101197927	0.209291760904577	0.953244305774158	-0.819534622273574	0.27030074381919	0.761881178942682	-1.86939943549387	0.630051852200993	1.54035627790602
COQ2	-0.0368587798038197	0.198958005539248	0.723441237852437	-0.136495965556172	-0.946355488413148	-1.56658215266584	-0.0344766554682141	-0.130700201598627	2.23111940565116	0.565043908192707	-0.867093313729691
COQ3	-0.811682745995319	0.534994835930004	-0.787209650312348	-0.451142687067122	1.24612707289761	-0.888755052868283	-0.9917424334822	1.82306922919661	-0.842326717032613	0.276549024402173	0.892119124331475
COQ6	-0.402719038538267	1.32243541903444	-0.598028227881364	-0.82293182420021	-0.487778429770955	-0.446698746124781	-0.250646706198077	-0.733708898260972	2.34268770407277	-0.473324725730097	0.550713473597512
COQ7	0.513894908116807	-0.130141050184401	0.485186978711472	0.492399026177621	-2.70103992210199	-0.672406732250761	0.0624370918202403	-0.0853366752937284	0.772912889823807	0.841224755597079	0.420868729583844
COQ9	0.80111875208223	0.410593763545116	-0.12817629527261	-0.926492721508027	0.140557331938202	0.183151829020762	-2.59876552942742	0.510356855639402	0.94414758803954	0.592445451796135	0.0710629741466591
CORIN	-0.364302158121075	-0.482695297848846	-0.394554978707167	0.689882542873322	2.10150567063213	-0.557514186749962	-0.555778652610941	-0.779228493407276	1.59972360985935	-0.556913999783418	-0.700124056136124
CORO1A	-0.40322759198675	0.770394153075958	-2.08034805345833	-0.497876072823358	1.36750093871201	-0.481575736639232	0.823929689300053	0.452991138858845	0.789864153468572	-0.99661659123827	0.254963972730485
CORO1B	-0.667330247305924	0.318182055994131	-1.8238174398151	0.759298658533982	0.792328459155724	0.969864423042915	0.378710026641174	0.00924890922931715	-1.71076905886286	0.0195353468052187	0.954748866581419
CORO1C	-1.07109931488575	0.500449297396875	-0.403513361700581	-0.215301380546746	0.685526471967967	0.0577557879030298	-0.750137408116814	0.966738669237275	-1.98780442494255	1.02875236084847	1.18863330283882
CORO2A	-1.13742661634488	-1.2801792459066	-0.830920992072371	-0.125966512393056	0.978238947981646	1.32601088316787	1.33821646916495	0.796525388833583	-1.08640751889118	-0.130556735048426	0.152465931508465
CORO2B	0.0757427298471189	0.634904290621242	-1.84883429312199	0.10877799412668	-0.325125569062179	0.213078839181804	-1.90340592182476	0.577945555586886	0.701937104246157	0.919656008334387	0.845323262064658
CORO7	0.810774896386281	-0.0753549663927489	0.966024738829798	1.04725702228775	-1.91258538326066	0.0889146891728317	-1.55926902435304	-0.15282319384147	0.220051667613077	-0.415522578636751	0.982532132194931
CORT	-0.181843136398536	-0.456885377763678	1.95268008109498	-0.870480745468886	-0.624122393941867	0.42744782791355	0.993184466379986	-0.94949196235174	1.02810768333567	-0.0264680226335396	-1.29212842016595
COTL1	-0.35317558178605	0.712687377986048	1.954554782835	-0.815441716659857	0.728599999902988	-0.832148932454346	1.04421451243413	0.233637118033589	-0.658719695611614	-1.16739392316387	-0.846813941516013
COX10	0.292423657148252	-2.08643170173031	0.360027561776164	-1.53905183048983	0.472504340964876	0.352567832354947	-0.612530605086615	0.549598751248513	0.451644349245535	0.500997976142511	1.25824966842598
COX11	0.895998669557737	-1.12249352910798	-1.16987290420424	1.06941114018668	-1.24244086930287	1.10722699335678	-1.17849433555669	0.700798775490429	-0.247611665662776	0.526619936942993	0.660857788299927
COX15	2.67396859147932	-0.496035576981943	-0.135734093809543	-0.438282723224616	-0.839659888326888	0.368813238205711	-0.564395296009077	-1.02173520123039	0.137499569625451	-0.0882810501982835	0.403842430470238
COX16	-0.664651492726953	-0.0977221785788835	0.437734367239844	1.97263785098177	0.468567324966723	0.154526023075159	1.36186986786542	-1.04396201289247	-0.98796423567988	-0.700350994883325	-0.900684519367376
COX17	0.123438077992709	0.302512587374249	-0.651558357212128	0.607836723372886	-0.0847221430361885	0.881214101749379	-2.72141758865472	0.486058265960505	-0.081260162090311	0.66683497138989	0.471063523153737
COX4I1	1.35592095195938	0.266789758955446	0.624612222419613	0.569002320474776	-2.11152142725554	0.788673612742112	-0.469274586249384	0.552083635789534	0.266789758955446	-0.94615459177088	-0.896921656020589
COX4NB	0.0906639723366615	0.207984111320802	0.458468798644878	-0.976307503663922	-1.68747750375083	0.573390465924647	0.390727224557845	1.07339467209569	-1.71763033494598	1.01105426168296	0.575731835797245
COX5A	-0.837132949780118	0.157962948525906	0.28482681024698	0.509283235946086	0.972035396745644	-0.174976569429556	-0.715582141202398	0.768203341401736	-2.3098823167515	0.117800045196893	1.22746219910033
COX5B	0.0305510097226908	0.683054498001242	-1.6920778281247	0.734203853209126	0.970230562364794	1.17242316528235	-1.6948474001444	-0.88190283298522	0.151084105728558	0.297535945702608	0.229744921242962
COX6A1	1.24886103777739	-0.348680026032517	0.490565005172396	-0.345334997675111	0.0565272708452839	0.826509273321168	-2.55292558623989	-0.0436247930685838	0.206176022104889	0.780516054365801	-0.318589260570841
COX6A2	0.460534407686494	0.416939601267754	-0.0251226248018979	-0.146113171467197	-1.74586678842803	-1.26084675166733	1.81346548766534	-0.579661821163364	-0.43922936720628	0.715217525638316	0.790683502476164
COX6B1	0.890710166738059	0.159889505567608	0.487152709788946	-0.164571937344492	0.123503986338157	0.154590307244814	-2.87042322171149	0.154068349167946	0.564474653761319	0.542292958985908	-0.0416874785367819
COX6C	1.58416910659688	0.116791970262275	-0.759329726186962	0.564932392477515	-1.90427683174339	0.900166971006419	-0.952319296416226	-0.222814451729096	-0.103176569345478	-0.273995674621322	1.04985210969934
COX7A1	0.242720563412246	0.0873605548894352	0.822638808707107	0.0215215016606838	0.713285435413596	-1.41604736533722	-2.26961538779909	0.644816172515202	-0.265346927626304	0.931405836326157	0.48726080783818
COX7A2	0.998563455096071	-0.131748703073035	0.426555873542104	0.567016779039159	0.5524036537065	-1.08209742826519	-2.5200951650536	-0.104468195948176	0.23145750592659	0.645759666904137	0.416652558125426
COX7B	-0.494845845643165	-0.848067593602169	0.365361885205511	-0.934290817932363	-0.608388792744224	0.291781978912387	-1.37210208230687	0.397391481568065	-0.0619944235002063	1.31697986990739	1.94817434013565
COX7C	0.238940131106711	0.427495307057292	-0.132911420470681	0.0714673948184083	-1.87803037913828	-1.06813543842945	-1.16540530483858	0.899962570614206	0.643928534426034	1.51080229503323	0.451886309821111
COX8A	-1.24076226573074	-0.100853397567771	-1.06556629305853	1.24245581241092	0.255468424949093	-1.13067033590215	1.52123596308657	0.614913755774567	-1.06560775925535	0.229862008604574	0.739524086688801
CP	-0.271174465648571	0.674136888074691	0.630641183109728	0.775383687711236	-1.35678790012788	-0.720772151419102	-1.62450096381487	0.560771398185227	1.66904551198597	-0.566373446555285	0.22963025849886
CP110	0.135747625238265	-0.0693106645789405	-2.13005355750446	0.700963540284124	-1.38675276115793	0.542329946562851	-0.116022165206073	0.127328438896378	1.55159377699394	0.11413669836494	0.530039122106909
CPA1	-0.260935426520505	-0.186086388481553	-0.0439720134155972	-0.405195607342896	-0.253796932629469	-0.287478684495943	-0.172470656786	-0.400038806308638	2.98625643919644	-0.483516432618274	-0.492765490597572
CPA2	-0.0885240860315478	-0.356906161248718	0.0678985254038194	-0.820358548264757	-0.789686372132508	0.0310443146047495	0.185976504406473	-0.497274158162108	0.1248981900021	2.79904629430538	-0.656114502882875
CPA3	-0.209479260610062	0.73655008805141	-0.668664262564911	0.790045400840828	-2.54315326219575	-0.375365327469343	0.509521228171615	0.283085757785054	1.03020589914171	0.564735030686981	-0.117481291837535
CPA4	1.03028701559497	0.41126634677773	0.836088759594798	1.6374668817497	-0.194650989087057	-0.365996001515365	-0.00454906381526179	-0.112538090058316	-2.14510853108967	-0.489188531217216	-0.603077796934312
CPB1	-0.717885452531115	1.47344008380536	-0.821753310961286	-1.32011278796029	-0.353828157157167	0.926097598276234	-0.646188577298509	0.993287049087395	0.611465837357783	0.958339348327637	-1.10286163094605
CPB2	-0.304263960473496	-0.476966728532595	-0.643015986643577	2.10040463014225	-0.815901185503578	-0.472794019250126	-0.0278883910577585	1.76948013981718	0.145624087358378	-0.643712387933946	-0.630966197922727
CPD	-1.21035264934686	-0.689822799363747	-1.1999235853857	-0.0830963206117944	-1.26294592805268	1.69361945481176	0.53720952252925	-0.00253312133536856	0.755530984459325	1.06318189280639	0.399132549489417
CPE	-1.15014795493101	0.238666428678739	-0.941741032644849	1.63245741698939	-0.429939226047259	-1.838674408229	0.579063805588164	0.556036883158131	0.836195829863992	0.370650546189704	0.147431711384001
CPEB1	-0.506508530988444	0.695775324983782	-2.64783826197223	0.273653077490859	-0.0802721580221444	-0.62105770598616	0.616713629494854	0.546728957896278	0.312704801825862	0.634229281641846	0.775871583635497
CPEB3	-0.87397478014675	-0.890748045451008	-1.98545106188892	1.53124524017882	0.163364745635725	0.341857967520564	0.56862619479591	0.439719962345322	1.09772445866284	-0.523130184410524	0.130765502758014
CPLX2	-0.0789330542745851	2.78816647882135	0.522893441503274	-0.578908557976288	-0.273262025068605	-0.307018913349438	-0.775798340821772	-0.522795090137148	0.199802425487595	-0.324542428687238	-0.64960393549714
CPLX3	0.647452642358217	0.0705143330994131	1.18379444712812	1.58683813210792	-0.967163747134448	-0.772483977799502	1.28700821234803	-0.925326832501502	-0.81104379247925	-0.883667322359725	-0.415922094767285
CPM	0.461564629559572	0.891363881000465	-0.735046871940653	-1.64238212861839	-1.06963303049215	0.719198719090191	-0.937930554452223	-0.0704097452409794	0.779535156321361	1.61273886567337	-0.00899892090057145
CPN1	-0.425226326801866	0.703593694548297	1.13273830560241	-0.590403375174468	-0.816067547557856	1.58338085017849	1.39122566540321	-0.668206684733009	-0.295522430491272	-0.910498780600314	-1.10501337037359
CPN2	0.130385598282447	-1.00377418033608	-0.92782202417184	1.09123502110566	0.322677374849643	0.477135554769567	2.15501049738272	-0.0698176447994703	-0.966817392435489	-0.230983984990626	-0.97722881965653
CPNE1	-0.510580935407052	-0.385773830386887	0.611452823633706	0.55100250870389	1.23036449593787	0.950521231376976	-1.77236981551964	0.256255965070384	-1.71828673475261	0.279168686268165	0.508245605075207
CPNE3	-1.45053342013954	0.282608562167316	0.0365371798555405	0.149955090110015	-1.9246155100961	0.832434579624151	-0.961178178716504	0.49282728982951	0.849629756874171	0.653086675263284	1.03924797522815
CPNE6	-0.501004128206574	1.42408133118282	-0.428233898270755	-0.597540091198616	1.01741376688462	-0.450760360497377	2.0729656930505	-0.668495843729002	-0.562634786192879	-0.532364107454852	-0.773427575567893
CPNE7	1.30546410381824	-0.713623060229242	-0.728229782566403	0.87708677060588	-0.735353233853878	0.704777491827502	1.90461760710653	-0.774343157757036	-0.656378838613423	-0.804720211543603	-0.379297688794564
CPPED1	-0.352764627544195	-1.60640346308491	1.66895231275623	0.258932467906433	1.341298205563	0.550444583506595	-0.44186301025819	-0.950173939310911	-0.776639214204628	0.698059812697573	-0.389843128027006
CPS1	-0.963455771954072	0.972027252272604	0.255230683557049	0.686039895728823	1.59336725349553	-0.975924224185332	-0.98836654956065	-0.937271483929814	-0.912182860723493	0.0851221030867104	1.18541370221264
CPSF1	0.226353976656013	0.402447982341139	0.348700986861203	-1.01285612383977	1.63001593650715	1.63574034167508	-1.11257078547539	-0.440649245337902	-0.311408857935275	-1.33292579266272	-0.0328484187895199
CPSF4	0.566385707692317	-0.639172394899494	0.847684146424061	1.42827862769717	-0.587920067098752	-0.234820813854137	1.82526883504634	-0.471520045329392	-0.878793402247783	-0.748985524877436	-1.10640506855291
CPSF6	0.723270426910982	0.563188831092673	0.068798853407852	1.74931987296895	-0.434785267931182	-1.23358510269053	-0.495785165077684	-1.67679454104708	0.967981628777645	0.31011876365074	-0.541728300062368
CPSF7	-0.626100995644442	-0.542004636806815	2.86862533916694	-0.235465125656315	-0.423454691970649	0.17793288080642	-0.517638635443345	-0.111624738808179	0.0688065732967742	0.0682462652394321	-0.727322234179824
CPT1A	0.890285537312298	-0.588855403357827	-0.031935584660958	-0.973822543739613	-1.63231774057062	1.6190604213089	-0.536248098666502	0.826006229655702	1.04739990892151	0.118374137298612	-0.737946863501516
CPT1B	1.23586704448863	0.307005684041437	1.34051388224448	-1.75967585343138	0.509800042364847	0.212587275633861	0.921151425810157	-0.440133991214517	-0.305016659225583	-1.00270602101411	-1.01939282969784
CPT2	0.428845148644122	-3.2291329148135e-05	0.66375092618775	-1.22263710032543	-0.630385430086669	0.33423869029123	-2.30079710924958	0.771792956203364	0.536871668450061	1.01590001816838	0.402452523045926
CPVL	-1.56363743996537	0.927053040294986	-1.05679382262545	0.00812305078287735	1.43547095905624	0.204169489628082	-1.00999800348362	1.17201102830655	-0.662104275329381	-0.224883892088114	0.770589865423207
CPZ	-0.717180973587574	0.236194396698008	-0.768298515201208	0.810084906866359	1.55192740629251	-0.695434244097561	1.93151780386123	-0.719646115335288	-0.711083612522285	-0.699361311242734	-0.218719741731452
CR1	0.085626250533456	-1.16603013495877	-1.19109799332535	-0.875137101412854	0.636161896819223	-1.14167291384003	1.85125869366003	0.112717148590584	1.0460741235391	0.326630766100687	0.315469264293936
CR2	1.96196989999455	1.71522362747031	-0.235261129258306	-0.60793561788036	-0.50795564605526	-0.512446943353728	-0.455581377814394	-0.703994146389995	-0.702791309213421	-0.705291873965467	0.754064516466069
CRABP1	1.47762210125727	1.66381319569863	-0.543926192930501	0.772407580039685	-0.713717498813775	-0.742302832101828	-0.378484830867639	0.945748054150428	-0.814377130448723	-0.780945445594739	-0.88583700038881
CRABP2	0.962675628818063	0.859249384394671	1.3928483587202	-0.0671969877832839	-0.402925569795811	0.876796406823328	-2.13440255662553	-0.50082517353678	0.09128765833373	-0.717553457974568	-0.359953691374017
CRADD	0.0630742201573661	0.634173676101469	1.00657260417618	-0.436478262188418	0.257452766353189	-0.649716003327851	-1.32737591473933	-0.885376944238543	1.50008188392576	1.16227455610136	-1.32468258232118
CRAT	0.0712997771351737	-0.248543972565953	0.278400021999391	-0.581654124775335	0.0689164140697226	2.36107060422325	-1.89425821530801	-0.0429149496929921	-0.284245121408772	0.475144867611457	-0.20321530128792
CRB1	-0.21154120766103	-0.427484794488448	0.501503961496681	-0.513350919411435	-0.316224926268511	-0.212933426900248	2.87168010276	-0.494117039399348	-0.130471424922199	-0.401048263740029	-0.66601206146544
CRBN	-0.0732524565316483	0.646609929045505	-0.669635827771301	-2.19425525267605	0.952696197667003	0.97998270469126	-0.436131370055725	1.18426397473078	0.600857516842434	-0.510882395234208	-0.480253020708031
CRCP	0.766267153659126	0.0934590670213953	0.962764563914188	0.172453434249981	0.33057865852621	0.169074944174619	0.845339805823558	-2.08538210667541	0.638130620246917	-0.222527951611302	-1.67015818932929
CRCT1	0.339592653089428	0.224181364772592	1.13346057411184	-0.490583531090194	-0.89562120422605	-0.681110759425826	1.39283579468715	0.201564607155128	1.14722044232391	-0.502348493270809	-1.8691914481272
CREB1	-0.411382658690906	1.64046691679474	-0.33509005994522	-0.302983653126611	-0.979543705056182	-0.274317843200942	2.21432998139979	-0.394740061220859	-0.661806921799818	0.127532527331019	-0.622464522485007
CREB3	0.174489516514946	-0.59253846481932	2.07263642300602	1.06888986885071	0.126967584672084	-0.0433704856383705	0.772161673712066	-1.17185913789915	-0.402311790777194	-0.901001696250664	-1.10406349137114
