Gene Symbol	1A	2A	3A	8A	9A	10A-avg	11A	13A	14A-avg	16A-avg	17A
SCRN3	9.085738431	8.366614644	9.288090935	11.2198509	8.668296997	8.609061098	7.546644423	9.310498628	9.951493678	10.60414124	10.51676786
SCRT1	7.10595399	9.36850613	7.038217007	6.944405749	7.060389311	7.041022836	10.72131329	7.073826428	7.082464173	7.084661674	7.118926439
SCT	7.557075299	7.712573232	7.483136929	8.724693705	7.782432048	7.571075383	8.756127973	7.849378154	8.17834084	7.932658899	8.894303754
SCTR	7.523833806	7.626919402	7.466242738	8.328917437	7.634441521	7.903858777	8.7840237	7.853499794	7.846029359	7.760468197	8.480128089
SCUBE2	10.50256273	14.60501558	11.45768509	14.44343668	15.76844042	13.49529065	14.06006829	15.52895855	14.70284377	15.30506789	14.33270606
SCUBE3	9.920873404	12.18339968	10.19998496	9.83589422	7.752457786	8.882103831	9.092478948	9.151301074	11.09258028	9.779016288	8.379903777
SCYL2	13.42330016	13.25957316	13.10728138	14.51965516	12.89506314	13.53768746	12.12046661	12.81406591	13.75559926	13.66674659	14.32466012
SCYL3	9.73024944	9.05061134	9.387146332	11.20066443	9.610101021	9.672141818	9.464484629	9.389560428	9.521306045	10.8521121	10.88470881
SCYL3	8.873320022	9.702970942	9.815535583	7.59491905	10.28116449	9.802083585	11.20668251	9.785400337	10.06972388	8.883461006	7.721171048
SCYL3	10.79335345	10.88797239	11.65709258	12.7926509	11.23808227	11.27435415	10.60367949	10.74144249	12.15004133	11.63946943	11.04085773
SDAD1	13.23149149	13.07262781	13.51786456	14.34797235	12.70004382	12.72760027	7.430905253	11.78196622	12.40598108	13.44152471	13.43206057
SDC1	7.290333407	7.620389596	8.018213429	7.031464787	7.610021876	7.537618012	8.040879998	7.371382299	7.622706602	7.329259226	7.736010927
SDC1	8.876990324	9.229475447	9.479649206	7.391345768	7.678102689	8.574022075	10.52775604	7.138576694	7.309827706	7.268591587	7.115322936
SDC1	9.206783492	8.705907138	9.257795427	10.94173417	9.099683707	9.397241671	10.24931172	9.390589023	9.664864898	9.68349803	10.94487538
SDC2	10.25430881	9.283042705	9.152187089	9.609007458	9.146456904	8.868558204	7.287694956	9.806541334	8.124455745	9.358825706	9.21600096
SDC4	10.72815788	10.08355736	8.234735766	8.631152091	9.463678038	10.74245425	6.889555943	7.216598295	8.551547052	9.633874437	10.36145841
SDCBP	11.60992494	12.61819419	12.99973843	12.78565977	11.87924509	12.64773131	11.31123145	13.40618807	12.93509461	12.81637202	12.27483199
SDCCAG3	10.67208232	11.05748405	10.8940154	11.71563034	12.08207315	11.65467565	13.16911312	12.58717389	11.34657955	11.85331357	11.48493325
SDCCAG3	7.551220096	8.155111441	8.178315651	7.130444083	7.532863093	7.783946661	7.714271429	7.316282874	7.648922347	7.530004723	7.500539038
SDCCAG3	9.466369337	9.101140237	9.835144125	9.558476615	10.50961807	10.13283044	8.323153222	10.29430827	8.553602488	9.891946168	7.681054301
SDF2	13.02244109	12.99822207	12.37017565	13.15392968	12.845519	14.23302521	13.26875717	13.58804493	13.54704533	13.58588753	13.33412493
SDF2L1	14.51965516	14.62907329	14.48834999	15.00788417	14.38337558	14.31297049	14.55646318	14.51965516	14.71120425	14.44902886	14.90494334
SDF4	7.440535282	7.057768302	6.955631141	7.246187561	6.999860244	7.308379604	7.084259758	8.305187291	7.003040742	7.399153919	7.095292278
SDF4	7.490969605	7.642972794	7.74953265	7.969392326	7.690423191	7.536213115	9.116052162	7.845117209	7.956789102	7.551691646	7.756990647
SDF4	11.97544264	12.90693854	12.37305594	10.15760471	12.99668978	12.74304643	13.70580903	12.24637274	11.97776431	11.58056585	10.82393249
SDHA	12.28211617	10.00217356	10.20041694	8.701988758	11.67232443	11.16610063	10.8117149	11.44236097	10.56111406	11.33236101	11.12748719
SDHAF1	12.91256287	13.01143951	12.31481886	12.84311691	12.87155136	12.66476767	12.25061658	12.79214182	12.54300422	12.87778651	13.55962485
SDHB	13.47759234	12.90748986	13.5704817	13.13271915	13.28312738	13.5149679	12.40282741	13.17805444	12.84764454	13.79720902	13.51199206
SDHC	12.32108959	12.22538632	12.83812653	12.57865835	11.79995977	11.70339795	11.33905619	11.18978447	12.57291811	12.27036198	11.96301842
SDHD	7.751485023	7.765474352	8.138149028	7.187770456	8.693852334	8.467909241	9.558950738	8.642676867	8.199561868	9.481023245	7.704892865
SDK2	12.82758134	12.57305379	12.03858181	10.25873105	12.09482195	11.73942879	12.31001536	11.2212511	10.44302904	10.78864862	9.668756565
SDPR	8.334904297	7.962895289	7.836951066	8.159261833	8.100859653	8.209262945	9.866805538	8.505263892	8.91181892	9.036417605	9.109209031
SDR39U1	8.248182543	7.294228216	9.357688892	7.715048196	8.642837533	8.439294931	7.430905253	7.038107515	8.142735847	8.173304092	8.936045365
SDS	11.33109812	12.20598551	12.34372313	8.887533122	12.56269138	12.30388279	11.06933124	12.65440859	10.86687072	10.82387985	9.955226565
SEC11A	9.228261989	7.602052049	10.5188085	9.683384961	8.219848307	9.741400808	8.393234313	9.136984203	8.574316209	9.335703309	9.162517571
SEC14L1	12.92274253	13.04097917	12.61713932	10.93276068	12.35346432	12.55410239	13.50668015	13.42831289	12.56771113	11.88042284	11.6739393
SEC14L1	10.24314471	9.178148631	9.908986832	7.227998489	8.595545938	8.994824282	7.022592968	8.576811474	7.108649502	8.407199799	9.506402507
SEC14L2	8.620031589	8.484544664	7.221096802	8.867109312	10.75169866	9.026769797	7.190307679	7.473823035	10.56449279	9.299583054	9.714356851
SEC14L3	7.584104237	7.794367559	7.593897968	7.59491905	7.726044103	7.646224357	9.370336715	7.991089022	8.462555944	7.780824605	8.223137654
SEC14L4	8.517278985	7.64441628	7.640878853	7.862136752	7.777445106	7.699059308	9.239240685	7.980542785	9.704582791	8.012465236	10.60458105
SEC16A	8.790737191	8.241923188	8.91019424	8.037998828	8.132193866	8.689509077	7.468570397	7.440816984	7.301038663	9.552836697	7.986534952
SEC22A	13.09574667	12.81460578	13.04962377	12.94739043	13.27309349	13.59886412	13.48138328	13.63753481	13.51407912	13.28059028	13.20264627
SEC22B	10.91851419	9.428006284	11.00028346	11.74028199	10.20645408	10.19071654	7.35578055	9.577825476	10.11028252	11.13386315	10.46069801
SEC23A	9.212926425	8.289897943	9.868098778	11.55546962	9.076281958	10.06747432	7.844931663	10.23421171	10.88458816	10.60262258	10.36433961
SEC23B	12.24847115	12.58392713	12.23952128	12.84100971	12.3663314	12.03070669	12.56696546	13.30647033	13.36541421	13.2042317	13.23507227
SEC23B	10.79427822	12.32190835	11.72352919	11.37270838	11.56067431	11.07552868	11.66884849	12.02589035	11.95349292	12.0469318	12.23969952
SEC23IP	9.506060912	10.67123341	10.61081799	10.54563065	10.83724574	10.83102488	12.39019794	11.40217803	11.5106146	11.39469616	11.11707254
SEC24A	9.589247284	9.056867395	9.420363684	11.76259328	9.355591436	10.0054097	7.303898329	10.6900931	10.9302994	10.85656722	10.80010982
SEC24B	10.64706406	10.41983921	10.12280436	9.460373648	10.02155354	10.05098861	6.99278091	7.130801426	9.626036049	10.2248298	10.32797853
SEC24B	8.102410719	7.977948556	9.307472878	7.825632191	8.734970638	8.450082948	7.322364384	7.643039431	9.646043721	8.404779603	8.62637642
SEC24B	8.365644262	8.336651876	9.232940512	8.467585026	9.036026195	8.549453538	8.92677002	8.290906258	9.653854258	8.630285152	8.979772512
SEC24B	10.62836795	9.14855437	10.26734866	12.06256124	9.543237683	10.00869395	7.741440369	10.53626047	10.97459124	11.62611308	11.85111677
SEC24C	13.46952775	13.56587278	13.10083412	13.33358667	13.9055584	13.98007573	13.78703657	13.82190629	13.37945003	13.5109854	14.16743566
SEC24C	7.323009048	7.640143722	7.495939433	9.460373648	7.685819836	7.478380131	8.536257693	7.580587622	8.107177707	7.647677806	7.653321292
SEC24D	8.699125379	10.3884575	9.466521204	11.69365236	10.13266401	10.35524726	10.35327346	10.75984247	10.86943958	11.39947118	10.94156756
SEC31A	11.21375186	11.63499218	11.80277087	10.85147673	11.44236097	11.23237932	9.650990822	9.853737988	10.35632553	10.89078761	10.67368916
SEC31A	13.7430158	13.67585017	13.96120601	14.065136	13.83036994	13.82927583	12.73768471	13.48138328	13.84354443	13.92300089	13.65523751
SEC31B	12.42701315	12.33207997	9.839765159	7.484727983	11.16678304	9.564473534	11.55684379	10.01501243	10.30181247	10.31936224	9.745418348
SEC31B	8.750192222	7.995420401	7.510402512	7.59491905	8.495035422	7.873384542	9.916439896	9.476325966	7.832074575	8.107928694	7.914753795
SEC61A1	14.91716635	14.94247941	15.0287106	13.98452421	14.9114212	14.99171437	14.49555209	14.89687054	14.70729273	14.51703274	14.17130055
SEC61A2	10.88837831	10.56277794	10.02318878	10.29670158	11.01717552	10.95758319	10.28626534	10.55549927	10.20672334	10.85361982	10.04213683
SEC61B	13.42180917	12.643474	13.24900827	13.93173005	12.94622076	12.91865724	11.62272094	13.25534062	12.8026326	13.43093939	13.12390833
SEC61G	10.31999714	9.30802453	11.69266549	10.0638181	8.121125201	9.014828039	9.277090684	9.921478114	10.46149303	10.20242384	10.71067118
SEC61G	12.25442521	13.02128498	13.12415331	12.26409088	12.34159122	12.22214968	11.63562722	12.46965714	12.24234398	12.46569328	11.91989848
SEC62	10.67282859	11.29697779	10.16473085	12.59890818	10.68552717	10.95260466	12.12744785	11.79952295	12.32314293	11.77967477	12.32652568
SEC63	11.62925657	11.22002723	11.73235141	10.33102308	10.84048706	10.86705319	11.5019885	10.82509749	11.47524375	10.2985974	10.80148193
SECISBP2	12.89804269	12.07907507	11.94491883	12.67616783	12.03361015	12.14105652	12.77142155	12.24983322	12.17463465	12.54978823	13.15392968
SECISBP2L	10.43669373	11.64198422	10.99441783	7.786784228	11.22966064	10.86704942	7.658469735	11.5009214	10.47701496	10.26508508	7.721171048
SECTM1	8.007318778	7.825632191	9.53614987	7.947393176	9.345716212	9.54697423	9.596636359	10.25873105	8.52843546	8.204529685	9.403358122
SEH1L	9.076108404	9.840512787	9.975467721	8.538606539	10.15200697	9.07477473	10.67960689	10.03811172	10.85457355	9.455637991	9.883489489
SEH1L	12.92536866	13.82577644	13.91153945	11.25182872	13.13926183	12.52614759	14.283265	13.42454378	13.64757025	12.53937153	12.37392066
SEH1L	8.407101049	8.821216502	9.562008349	7.660959074	8.295791372	7.837165472	8.666106437	7.766914913	8.332191149	8.642187368	7.505779143
SEL1L	9.652783302	10.71873357	10.32480378	12.02531521	10.93798843	10.5410827	11.03753554	12.05852237	11.95904308	11.5415952	11.78323126
SEL1L3	10.95252917	8.536707578	11.89852861	11.61677514	9.291159817	11.21826249	7.435547057	11.08221407	10.03504838	10.98482938	10.76201764
SELE	7.882148751	8.001186367	7.602369642	9.089702487	8.851082093	8.199947345	9.478474272	9.083251844	8.991061789	8.369222794	8.900342084
SELENBP1	10.80148193	10.86142198	10.54563065	11.90204865	12.14759474	10.98350903	11.35687376	12.11065191	11.74485394	11.98718586	11.61964117
SELL	10.89483864	10.95858191	9.67934399	9.993331652	10.68106698	9.90186887	7.665685858	9.378004787	11.26296107	10.99267657	10.49068286
SELP	11.91341207	12.07977466	10.34453712	10.17479733	12.47428676	11.49627799	11.45093917	11.76183721	11.25095174	10.86704102	10.8975353
SELPLG	8.423971728	7.084373965	7.616254147	7.1933077	9.28286381	8.269722597	7.076077477	9.105722781	7.832081903	8.552242221	7.278893124
SELRC1	12.41772331	11.44003406	12.02663382	12.14544115	12.2766433	11.97837616	12.59443515	12.80881739	12.28308352	11.56631764	11.93737846
SELT	10.53659027	11.11611836	10.40793243	12.99752873	11.11015298	11.40270994	10.38879116	11.21628739	12.43466095	11.36491814	12.4807714
SEMA3A	9.26576994	11.12169955	9.755255086	9.573258712	10.5930132	8.442238891	7.988269646	10.38808404	8.155576796	9.923585271	10.12675348
SEMA3B	9.028448648	11.93341303	11.09859048	11.65475052	12.37900059	10.97862864	12.80925904	12.62218741	13.17538764	12.28744917	13.43857992
SEMA3B	7.822839505	9.300007968	8.723467286	8.109716742	9.947296313	8.199851481	10.9824509	8.884481848	11.05554654	9.43994075	11.84502087
SEMA3C	7.732599904	10.1573984	10.75055693	9.514323527	10.96325093	10.78824458	7.030338435	11.47522957	12.17409883	11.0393968	10.21352964
SEMA3D	8.355289496	8.487828894	9.391709434	9.943096727	10.25464057	9.386385329	10.60525558	10.62948903	8.786386899	9.257126414	7.340747301
SEMA3E	7.16742405	7.229980654	7.152546932	7.862136752	7.180916039	7.610363383	7.386091914	7.156014643	7.242306196	7.943215731	7.453309182
SEMA3F	10.47052408	11.26944494	10.37568659	10.27632992	7.905149979	8.796969606	9.645820132	9.513449849	9.201744913	10.25347542	11.42403942
SEMA3G	7.389198536	7.895337032	7.312743133	7.903991194	8.011926405	7.452814103	7.733086873	7.579289581	7.840768069	7.728514498	7.518112853
SEMA4A	11.59043356	11.63964268	11.89794325	11.25607394	10.79663129	11.17168648	12.18850198	11.81282836	10.37714113	12.34313517	11.36790899
SEMA4C	7.364908957	7.512144669	7.461379476	7.361418907	7.520820813	7.536701229	8.205319158	7.537363834	7.689385371	7.43023847	7.441968631
SEMA4D	8.40563607	8.388668315	9.055854059	8.307032852	9.434541305	9.457873868	8.996320074	9.032707244	8.47006466	8.872098562	7.914753795
SEMA4F	10.82708485	11.84077748	11.36580512	12.32948215	9.51205931	11.20559459	12.86682679	11.1108499	11.11887689	12.03861962	12.97688123
SEMA4G	7.228928557	7.261999107	7.280255939	7.204110158	7.260396092	7.380310961	7.519329867	7.226665112	7.29633004	7.261666654	7.152747961
SEMA5A	7.375186473	7.661987056	7.441760407	8.25481514	7.476628407	7.436134933	8.960375776	7.645046237	7.99944326	7.487533052	7.505779143
SEMA6B	7.225986047	7.237141189	7.314637988	7.768309317	7.344641043	7.304545095	7.433149383	7.275406528	7.449286085	7.320802241	7.667351507
SEMA6B	9.865443328	12.08677708	10.49438768	9.877786538	10.72635432	9.988714569	11.08129342	10.26964479	10.96020191	8.809569194	8.863094787
SEMA6B	7.157722092	7.295380095	7.156160759	8.230071546	7.344641043	7.12517961	7.25392245	7.298814401	7.152764956	7.213580195	7.212259859
SEMA6C	11.6138103	10.36226157	11.77438354	11.03637579	10.68852943	10.56818665	11.92396378	11.15590987	9.938154638	11.19183124	11.87812662
SEMA6D	9.523243641	9.180669945	7.779343531	7.786784228	9.168811584	7.997673633	7.298955023	8.178429384	7.873035637	7.523625336	7.505779143
SEMA6D	8.329529847	8.146293147	7.427562901	7.497441153	8.31118691	7.699401527	8.25209582	7.701180557	7.549870733	7.690812583	7.491199578
SEMA6D	9.474180615	8.045699146	8.066861817	7.326194105	8.556705463	8.45993126	7.150205632	7.152450621	7.632741646	7.78526903	7.674485749
SEMA7A	9.283921211	10.0528443	11.55171855	8.280684242	9.733889248	9.572338009	7.501576672	10.13359945	9.925506299	8.388491295	9.064237309
SEMG1	8.107636164	8.330588569	8.087001563	10.55086425	8.568363035	8.381111867	10.10556284	9.082720089	9.550641333	9.214559097	10.72569157
SEMG1	7.959695575	8.039684882	7.847388028	9.914093376	8.002627439	7.976754523	9.857849837	8.421851837	8.844052877	8.435794505	9.552066682
SEMG2	7.10595399	7.347158783	7.196292559	6.999998664	7.470802603	7.190286061	7.535149006	7.214059432	7.261402048	7.216457937	7.469497554
SENP2	10.87344355	10.44258813	10.51433302	12.93707419	11.09658609	11.19439652	11.53483695	11.3681292	11.87912832	11.62865047	12.89804269
SENP3	8.011214145	7.942048995	7.862865632	8.230071546	8.159140771	8.042157902	10.12430346	9.10745046	9.218953284	8.234123259	9.030919319
SENP5	11.22444557	10.56862917	10.64909454	11.17867554	10.70305431	10.98095409	10.50687579	10.88376199	10.69026182	10.75999761	11.79824289
SENP6	11.71796457	9.953852225	11.68841856	11.66725889	11.30283982	10.50761697	8.752272668	10.53269971	12.21625103	10.70825751	11.18263182
SENP7	10.70829622	9.70765601	10.23554566	10.46527044	9.83682484	10.57191463	10.57844673	10.01671486	11.21840104	10.57027235	11.39862099
SENP7	8.421986187	8.55067521	9.097572304	10.18843267	8.673676386	9.148437049	7.602245938	9.908777755	8.922827653	9.310037912	8.543038345
10-Sep	10.52540961	11.06085832	11.84885721	9.740817334	10.91820501	10.35928622	10.46494647	9.363627144	10.35686105	10.69295007	8.75292691
10-Sep	9.698751452	12.16864311	11.93341303	7.258696693	11.3554457	10.58470047	11.69626212	10.32564977	10.97526972	9.696552026	9.080931926
11-Sep	14.50462457	14.17656163	14.35345224	15.15757571	14.24614601	14.39751815	14.22539523	14.50222074	14.5689035	14.38310291	14.65683677
15-Sep	13.57777985	13.32314031	13.43597898	13.6777521	13.37080367	13.29499502	12.81220641	13.16274462	13.87411334	13.94386528	13.47488253
2-Sep	10.6298902	10.67478347	10.68568647	9.634684989	10.52354658	10.54447605	11.63051278	10.42231308	11.1968635	10.53058503	11.1655455
2-Sep	9.787671445	11.30124045	10.69157924	11.27926755	10.69040258	10.25379495	12.51408627	11.10995478	11.46911717	10.46683285	11.09505523
2-Sep	11.98119286	13.12824029	13.00068673	13.04844317	12.95332129	12.36484898	9.978589258	12.51086953	12.52741378	13.06417039	12.0033235
2-Sep	13.10133458	13.7247021	13.85754458	13.30477509	14.08538361	13.60426632	11.59379145	14.21660444	13.17875557	14.0774566	12.93923087
4-Sep	15.9769469	15.66946366	15.03165271	13.84116132	15.74658904	15.29071443	15.49845634	15.20649592	14.58318868	14.63132695	13.82420798
4-Sep	9.031687393	7.295693125	7.37950046	7.521370446	7.377959112	7.280465851	7.975928668	7.548668308	7.308644418	7.265072491	7.150179607
4-Sep	9.658480134	8.542879295	7.662755531	8.060789351	8.249449293	8.349362902	9.447250251	8.336651876	8.500733997	8.029037909	8.577545216
4-Sep	10.42451232	9.421964466	8.1239847	7.660959074	8.941657868	8.911775131	8.471812077	9.219564767	8.289729941	8.690980978	7.560434445
5-Sep	12.37724192	12.59939089	11.58195741	10.61433957	11.51158678	9.511436485	8.064671275	9.302920781	11.04338869	10.37761891	10.79366364
6-Sep	10.70357712	12.0201501	10.4933197	10.82563345	10.86330452	10.34776893	11.60908799	10.62431774	10.39353772	10.72191855	11.11999129
6-Sep	7.183455948	7.567089768	7.180994285	8.58201298	7.300954363	7.314185988	7.423436946	7.116165288	7.205786502	7.268277555	7.167996099
6-Sep	10.62009703	12.35299193	11.35307458	9.370608276	11.6692064	10.68048014	12.48760531	11.56983027	9.803834515	10.3193038	10.07754099
7-Sep	10.66909693	9.748093617	10.7285961	12.02390457	10.37288562	10.87845538	10.3424156	11.33937433	11.89643396	11.4731534	11.30917361
9-Sep	14.66135067	14.41919295	14.57158326	15.45681414	14.24810345	14.6160823	14.47474581	14.55516044	14.98458267	14.77171517	15.35193122
SEPHS1	14.10857479	13.57123732	14.24411244	13.96968378	13.90391107	13.92798737	13.56662586	13.91311059	14.40526371	13.59547828	13.51668461
SEPHS2	12.76502489	12.21462249	12.26611911	12.43664369	12.49951346	12.78549657	12.47140343	12.5073409	13.24292976	12.36175552	12.91303906
SEPP1	10.28095592	10.77444251	11.48090467	12.42339069	11.00309753	11.10487134	7.259825031	10.45801988	11.10050094	10.87950204	10.76752162
SEPW1	12.99668978	13.93313357	13.79512341	13.95027408	13.7164423	14.11159222	11.66291199	13.50865309	13.85728946	13.62997257	13.40863168
SEPX1	13.0963436	13.43341211	13.1111192	13.29220102	13.84747869	14.37574114	13.68614991	13.59094678	13.84204403	13.37543686	13.68980369
SERF1A	7.763204737	7.998341025	7.975410012	8.58201298	7.978347396	8.168614344	9.187904834	8.18677069	8.267368018	8.753584423	8.733551512
SERF1A	7.307892518	8.353820607	7.484762247	7.187770456	7.086253626	7.375560653	7.450325012	7.944545378	7.477503498	7.47464899	7.315585241
SERF1B	8.741782331	9.73252139	9.526739637	8.538606539	9.149783261	9.607017489	6.869490073	9.823653154	10.40102897	9.443451084	8.807226375
SERF2	9.796944712	12.04226955	11.65665649	7.150957446	11.97342526	11.49096535	10.62818945	10.27542925	9.35110553	9.905095507	7.596178493
SERGEF	11.07177816	11.23352772	8.377984928	10.89069708	7.458502268	9.897257063	10.86975995	10.74820982	9.405714332	10.56971107	11.05132754
SERHL2	7.56449287	8.225598342	9.396437334	9.754095391	8.980778116	12.19442199	11.42774282	8.054418614	10.67063143	10.29163275	8.350483851
SERINC1	10.40905908	10.67165711	9.990319824	10.69135686	10.63104265	10.39593176	10.79888451	11.3020216	10.71089646	10.99828969	10.49068286
SERINC2	11.18423318	14.82944299	14.04441537	12.86594721	14.04735085	13.99731209	13.7240676	12.83223147	13.1942979	13.21509323	13.53744555
SERINC3	10.5018467	9.5020254	9.382795168	10.45556144	10.39868703	11.05620972	10.75951147	10.92214717	10.71797519	9.996185892	10.52884495
SERINC3	10.66617772	11.25487525	11.03443784	11.34266504	11.13446091	11.47215577	10.14594481	11.20444432	11.06291768	11.0765526	11.39369454
SERINC3	12.38313298	12.65093768	12.82858296	12.6894651	11.69900103	13.33305741	11.51417171	11.87066951	11.8461003	12.7823987	12.67370409
SERP1	8.145761809	9.078213751	8.490883288	8.559645	8.859701979	8.719900126	9.520684615	8.585703056	9.03346367	8.711853257	8.350483851
SERPINA1	7.082250846	7.059481261	8.458396951	8.701988758	11.15697951	7.203424528	7.834979956	9.148924449	9.364691869	7.85933911	13.18464622
SERPINA1	7.236197851	7.06878363	7.458215755	7.106562784	9.79013013	7.26654731	7.230686477	9.164417204	7.064651017	7.414939161	9.068031835
SERPINA1	9.154319441	9.023798871	10.37390659	10.622185	11.01061719	9.317188601	9.973753829	10.59579449	10.7132614	9.710344432	11.28954812
SERPINA1	11.33670746	8.962387595	12.18639133	11.99938079	12.09029287	10.3789356	7.257531527	11.33022508	11.78303066	11.31438361	13.54029584
SERPINA10	7.231337319	7.403119965	7.292746095	7.222227888	7.397718332	7.243588652	7.945378231	7.449434114	7.433880683	7.251493395	7.212259859
SERPINA3	13.17418542	11.37230894	13.34676844	15.36184267	14.58354774	12.91938272	12.64940406	14.28113423	14.43833517	15.11690567	15.24094877
SERPINA4	7.400845346	7.610540574	7.398201972	7.645420747	7.580063167	7.512471491	9.177160356	7.439769101	7.859860572	7.700644809	8.149106347
SERPINA5	9.236251943	9.639272079	8.020897994	10.9621115	12.68437615	12.54357896	12.48360733	12.53322828	12.96861402	8.774991937	14.24614601
SERPINA6	7.459654212	7.02948933	7.065762448	7.110927734	8.950956977	7.149633058	7.240091794	9.187149696	9.932569616	7.279506796	13.50934513
SERPINA7	7.321834793	7.370978272	7.329022076	7.645420747	7.345976565	7.355248721	7.65192139	7.423005463	7.400203845	7.218067625	7.337173979
SERPINB1	10.68106698	11.88430339	10.47296887	12.30839092	11.11929037	11.41799931	12.74406855	11.73421093	12.16461447	12.085479	12.61920566
SERPINB10	7.421676094	7.554328059	7.422705607	9.70765601	7.677271597	7.51193409	8.594037907	7.881349374	7.863070414	7.461513341	7.929332652
SERPINB13	7.542024702	7.414389535	10.76587281	7.342854925	7.428584056	7.299535626	7.96761016	7.318518903	7.339808789	7.207266231	7.174129946
SERPINB2	8.831784978	8.651049312	11.84221252	7.215989518	7.425834312	8.472610821	7.156072222	9.005530964	7.386617165	7.609388358	7.092118311
SERPINB3	7.052879339	7.022658949	7.321046595	7.003598544	7.097057315	7.037799611	6.944950549	7.032829019	7.041439286	7.010927152	6.933348906
SERPINB4	6.987086074	6.940294521	8.389295262	7.204110158	7.010285502	7.007489099	7.098327982	7.042650555	7.045306576	7.163917572	7.160004702
SERPINB5	9.745418348	8.083668086	12.26494584	7.565762322	7.485361635	8.114996986	8.109869928	7.448303079	7.808106304	8.126959394	7.425834312
SERPINB6	12.1994841	14.22857336	13.89972457	13.72323568	14.14227057	13.95860486	14.62907329	14.16029294	13.97982978	13.81135372	13.04383154
SERPINB7	7.041279424	7.215057472	7.244317612	7.786784228	8.239943298	7.064181764	7.303898329	7.085406999	7.223908552	7.591340482	7.054698682
SERPINB7	7.249035841	7.290757504	7.216177995	7.317103204	7.242727685	7.713111317	7.369682773	8.682078413	7.309301223	7.682192499	7.345191663
SERPINB8	10.7108161	11.18389099	12.27785002	8.909858574	10.60293147	11.28754088	12.6451684	11.28417611	11.75943686	10.93167758	10.41833153
SERPINB8	10.7440085	11.16938778	12.40924862	7.628583089	10.60440937	11.29044162	12.59167061	11.34048487	11.73019496	10.92586498	10.49068286
SERPINB9	8.547917461	8.813512888	9.710106146	11.60891864	7.668859453	8.1464628	7.574757345	9.579855491	10.12796853	9.602846994	11.22262411
SERPINC1	8.5703851	7.105634742	7.831433104	8.373790828	7.321384563	8.844259026	10.72074496	10.28464492	9.717225317	8.628435412	7.994786345
SERPIND1	7.215577724	7.069266272	8.87281775	7.074487028	7.328024611	7.609947648	7.320053436	7.224858288	7.356231978	7.131723323	7.458154088
SERPINE1	9.539002791	10.55011352	10.23508002	7.786784228	10.21611676	9.91601452	10.41407895	9.27229427	8.800641875	8.78153817	8.081581074
SERPINE2	15.79569681	15.30066922	15.18712226	15.20257619	15.47410849	15.30603847	15.26008997	15.32654969	15.33653005	15.41418932	13.72046729
SERPINF1	13.83267011	14.09496134	14.31874994	12.55975668	14.17568195	14.12646294	13.34173098	13.79849868	13.57257988	13.04497462	11.41320322
SERPINF2	10.27470006	9.108104723	10.57755186	9.199250484	10.8335115	9.417454013	8.81711086	7.497701931	8.156452184	9.652652129	11.6512632
SERPING1	10.01777348	10.38434667	9.828053651	10.55880031	10.72969638	10.53377863	10.96397963	11.2178193	10.17066038	10.92811842	10.31632633
SERPING1	8.248182543	7.620389596	9.32429197	9.824828655	8.54894361	8.720828658	9.169567653	8.772674648	8.912207364	9.292045	9.9528912
SERPINH1	12.94140739	12.81110402	13.31821124	10.98200889	13.34173098	13.35846954	12.4155491	13.24167465	11.86343316	12.71063098	11.04576887
SERPINI1	7.861112013	9.081789788	8.112530159	7.552665899	7.150799613	8.035770001	7.228264151	8.565314159	7.526742537	8.095283304	7.238096043
SERPINI2	7.327895812	7.466214241	7.440221669	8.014828279	7.683165451	7.739826293	8.113650399	8.858359608	7.638754808	7.674306807	7.386803574
SERTAD2	12.65115434	11.72271911	12.90361696	12.45667015	13.246908	12.76007509	12.81169046	13.27597141	12.5286272	12.90962528	12.04478895
SERTAD3	11.23995485	11.98517699	10.02793856	11.96574091	11.98873247	12.22988947	12.62021555	11.65559193	11.96392601	11.97016782	13.15339801
SERTAD3	7.579514346	8.020510439	7.841593959	7.342854925	8.350483851	8.015203286	8.804487238	7.945378231	8.338128268	7.975321407	8.277391171
SERTAD3	9.489192309	13.2326376	11.08604447	10.69576522	12.87261837	12.1484133	12.97217289	10.29721073	11.00159296	10.41457152	11.49568979
SESN1	9.674750498	9.462977904	9.430469211	10.17479733	9.492691449	9.797004841	9.628279489	9.080100223	9.331625434	10.78764516	10.42479348
SET	11.71916589	10.53598535	10.67920278	13.43341211	10.84871376	11.04745074	12.27483199	11.92009525	12.11190055	12.0639902	13.11166453
SETBP1	12.82248211	14.08963925	14.36232341	12.66714445	14.21835056	13.1947576	14.37510626	13.79586945	13.755254	12.88546332	12.75170635
SETD1A	12.44626938	10.7820994	11.79807681	11.90204865	11.28765425	11.22632417	8.231174248	10.83763208	11.3988422	11.50342827	11.90184438
SETD2	12.65926662	12.84882184	12.70565233	13.22596897	12.61981331	12.32677454	11.71563034	12.70144159	13.04143555	13.22104195	13.66302953
SETD3	7.699967584	7.637245672	7.189038743	7.903991194	7.695740922	7.668295121	7.116417701	7.308877215	7.50944198	7.565237535	7.340747301
SETD3	14.12808608	13.55267457	14.06766297	14.2600972	13.64863382	13.56720153	9.864468378	13.07088166	12.88092927	13.74531354	14.08415327
SETD3	11.46311989	11.30701618	11.70843486	10.88692945	11.36633002	11.5515477	10.80148193	9.241349704	11.41299628	10.89630474	11.26922666
