gene	X102	X121	X148	X153	X169	X44	X45	X79	X96
ABAT	1.01565997885668	-0.235361934975792	0.183581730850733	0.782778754367329	-0.837160031150229	0.0857006891211819	0.271583817776676	0.896687882786637	-2.16347088763321
ABCA1	-0.366981615004308	1.20767009457529	1.28779241386921	-1.51432762365285	-0.468594117327624	0.372130165749809	0.58676822800312	-1.30820115613304	0.203743609920391
ABCA11P	1.36252408531172	-0.966503824660862	0.630025937494512	0.273084007409434	0.57623365481437	-1.41300096085304	-0.714498491555705	1.09224058173372	-0.840104989694151
ABCA12	-0.698550331624151	-0.654619337807014	-1.08666037459575	1.81223147065293	-0.75767160839389	-0.155025992786856	0.159210589874944	1.41211789278898	-0.0310323081091921
ABCA2	1.47348570046872	0.00228135226739116	0.500980878120175	-0.189648980264697	0.692808587591619	0.733180067139969	-0.297066226024906	-1.15427505197267	-1.76174632732561
ABCA3	1.68709986865853	0.343524721343886	-0.242893809781008	0.561724231810993	-1.05906723799721	-1.3292954322466	0.316356505473633	0.765137610308419	-1.04258645757064
ABCA4	2.33967876300309	0.54698883331361	-0.396891132807749	-0.155453260004787	0.0860809641577324	-0.806567810259662	-0.104758900189615	-0.4099920432391	-1.09908541397351
ABCA5	-1.88846482208439	0.175945215818668	0.459377046671271	-0.476529143228933	0.29776314300421	-0.701068195484383	-0.0620282820147392	0.400506811112155	1.79449822620614
ABCA6	0.105465828745616	0.568102206944508	-1.29613544416557	-1.33682473349362	0.568102206944508	1.02587941121743	0.417327320282914	-1.17669532097511	1.12477852449934
ABCA7	0.664293823297268	-0.585747836854941	1.09357063796233	0.180299717573864	-0.539773118978663	1.51037064133043	0.256380897983309	-1.18418877810163	-1.39520598421197
ABCA8	0.955232588971983	-1.44934908483603	1.37491997532488	-0.103247911585472	-1.22656849245611	1.10129638604437	-0.536452105810624	0.134489560604521	-0.250320916257531
ABCB1	2.41057470195599	-0.424194275485323	-0.429006577595213	-0.277953038116282	-0.868074900368639	0.621995284861005	-0.704529052254026	0.00446106964575444	-0.33327321264327
ABCB11	-0.307459344298358	-0.780798524106233	-0.408620963850861	-0.174059653755122	0.0484764687025608	2.42782330688048	-0.817204954590185	-0.510791100238229	0.522634765255946
ABCB4	2.15105614008435	-0.0566823359738045	-0.301194738507064	-0.0688385531407541	0.418471503268462	0.459947950104993	-1.29586127128897	-0.23251673455138	-1.07438195999583
ABCB6	-1.31122098169793	0.382168824291218	1.13820220612173	-0.344279772152169	1.75407945891033	-1.12956619893631	0.249327525780076	-0.241121515576458	-0.49758954674047
ABCB7	0.40796826425379	1.40199254154958	-0.456146548264046	0.391427700818901	-1.83382759144418	-0.29143481430938	-0.544382289644037	1.27927643141323	-0.354873694373853
ABCB8	-1.19906039347407	0.351404650278721	0.614114627049421	0.382165541677075	0.556581808398729	-1.79101956097356	1.50187208166189	-0.04088408480892	-0.375174669809291
ABCB9	-0.406913115303956	0.193145463615857	0.335379862145263	-0.536315352676123	2.17804385995453	-0.258584667007703	-0.337462306368525	-1.5299801908636	0.362686446504258
ABCC1	1.72210077649485	-0.986931414920211	-0.667429192016089	0.355278173894509	-0.571523776153353	0.00357582077311268	0.0391037247764196	1.30887275920416	-1.2030468720534
ABCC10	-0.270207395421461	-0.796946550428962	1.2099404516731	-0.863238617976249	0.810140090821524	0.397394976228559	-0.25357011763191	-1.5619061842329	1.3283933469683
ABCC2	-0.753337074840778	-0.37203992718143	-0.305127646212514	-0.46644659356668	-0.27982232111942	0.589169897425385	-0.33372720100622	-0.556048538748123	2.47737940524978
ABCC3	-0.316142475689275	-1.09824153479807	0.502609342496776	2.34297933292396	-0.704507308474124	0.0788497839272068	-0.159171848416097	0.00465922234944681	-0.651034514319825
ABCC4	-0.359176282437352	-0.653861338000299	-0.585344711486204	-0.567671178106878	0.233723435992494	-0.27511112293547	-0.0991168223830235	-0.257099819534043	2.56365783889078
ABCC5	1.05929112490105	0.123986684240223	0.623161669153523	0.0838742294475382	0.908002269994134	0.798231855720925	-0.560607821543625	-1.31453078011554	-1.72140923179822
ABCC6	1.9109214907159	-0.363083940296596	0.271463764473696	-0.110517394349841	-0.654768417951892	-1.51271670457472	-0.0381637233795722	1.0511513058906	-0.554286380527575
ABCC8	0.565618760924643	-0.87424103233818	1.43273632837119	0.186416047452667	-0.879454511243794	-1.13357867745536	1.24207630056203	0.465580540190627	-1.00515375646383
ABCC9	-1.62056302081003	0.504637994045347	-0.362882357821157	1.70194779809478	0.797068443207404	-0.0918549889670166	-0.941146725114131	-0.523325974347441	0.536118831712247
ABCD1	1.069969514918	0.583885405936122	1.41887340654164	-0.943538565509842	-1.06207155603123	-1.25803300970482	0.482899129705619	0.412718077315299	-0.704702403170782
ABCD2	-0.664628885968139	1.01203993923297	-0.162317213661646	-0.446471126014807	0.656732110346019	-2.05751250006572	1.04380136388141	-0.116851160202963	0.735207472452895
ABCD4	1.29337428727485	0.281002396146474	0.333485361609832	0.379072299187886	-2.2585936891147	-0.278200111405551	-0.116643078961328	0.789016855715994	-0.422514320453446
ABCE1	-0.34279894576489	-0.896131231203906	0.622438749077103	-0.0535731125807953	-0.0696745284194617	-1.08204363706697	-0.288769201766494	-0.210200699928472	2.32075260765389
ABCF1	0.0642019723969924	-0.620581144490363	0.521499580712092	-0.245366581781134	1.50417767661103	-0.0771969046486221	0.68618221205023	-2.1121679619062	0.279251151055992
ABCF2	0.907436952068905	-0.168311503497416	0.616728098732573	-1.34663840334064	-0.607382408583414	-1.54772247166696	1.37159736692868	0.31991908618526	0.454373283173005
ABCF3	0.0181398995042152	1.90151204702795	-0.023071053862756	-0.407768091785177	0.487512430784943	-1.95985781782625	0.226779093678433	-0.2910215470583	0.0477750395369328
ABCG2	-0.0525605832150692	-0.758095864284974	0.0110681055358497	-0.390022783737579	-0.411249416873718	-0.399287337088696	2.41906090532351	-0.91731652201759	0.498403496358269
ABCG4	-0.728278013010238	-0.122474588337835	-0.827207209981869	2.00975424666564	0.71682776792361	0.0240431899223838	-0.359775174063118	-1.31385376806494	0.600963548946342
ABCG5	1.43691635175238	-0.916719329121027	0.338240897971739	-0.156164034686283	0.848934433347475	-1.96393076508644	0.464475487952526	0.258123979922656	-0.309877022053017
ABHD10	0.909084321927437	0.0405620558036376	-0.544188551913113	0.337239965685014	0.184882219953941	-1.93696509161624	0.889759967804899	1.10317379642675	-0.983548684072327
ABHD14A	0.226323807078595	0.834587406225913	-0.205724593181306	-0.0504244165289271	-0.772814882861639	-1.86207906033618	1.7631073250557	0.16000592222433	-0.0929815076764887
ABHD2	-0.323535428874837	0.0905427590005062	-0.272505893684538	-0.624030617631516	1.15755424099482	2.08136303019146	-0.296988273299487	-0.804095318171969	-1.00830449852444
ABHD3	-0.719945907064544	-0.230055764344214	-0.544698934066237	0.717053291094624	0.190354714149622	-0.92105877006095	-1.26413660644075	1.7682908177856	1.00419715894685
ABHD4	0.897191021068089	0.539796318851052	0.103911237209564	0.755386345012328	1.01668010401978	-1.90975914977189	-1.0732031261951	0.301489690589432	-0.631492440783248
ABHD5	0.773378540360767	-0.955812208004324	0.79420244746848	-0.362886794370524	-1.34461918953136	-1.28561523815221	0.375270239694887	1.23973324663503	0.766348955899256
ABHD6	0.991847390959727	0.652529006021569	0.156142001607691	-1.0436956451315	-0.0229786891323481	-1.97839644565666	-0.194204535307826	1.21407891038654	0.224678006252805
ABHD8	0.841051606235438	0.396186846635285	1.36662440815325	-1.80102600635472	0.520233003680416	-1.2865568727997	0.225205787582612	-0.0487793654176491	-0.212939407714937
ABI1	-0.163677731983136	-0.157158620856063	0.441356784531172	0.337673936532104	0.745929704936879	-2.23581211089576	-0.681111277686936	1.13359185573995	0.579207459681795
ABI2	0.358859985977383	-0.249305391940849	-0.622712299326634	-0.945416978879874	-0.105486699553502	-0.886862140336024	-0.376752651477804	2.3054690998292	0.522207075708103
ABI3BP	-0.938998782177756	-0.441750080159301	0.282616855665592	-1.59695426681241	1.08001848246002	1.66240445011471	0.378801908176006	0.0405904621293978	-0.466729029396266
ABL1	-1.19690970913904	0.0261931173979827	0.189775719744979	0.520551179330094	-1.93644139101295	-0.0358000475693254	1.40535777445799	0.568272112930706	0.459001243859544
ABL2	-1.01837813943037	-0.10011250411301	-0.0920136873810505	1.13365623299045	1.01067407624037	-1.43475214451328	-0.267128897836319	-0.667864224542909	1.43591928858612
ABLIM1	0.755150422097236	0.553666651935047	0.629639420958919	0.189922478791683	-1.77304096269596	-1.66287469757316	0.80067356634544	0.174930146659789	0.331932973481007
ABLIM3	0.408395246748384	0.302728102303883	0.956042908095365	0.481764492307428	-0.753294506168697	-0.498197745321838	0.199092543675278	1.05469616622794	-2.15122720786774
ABO	-0.158187658944976	0.291982280288922	0.627989436109666	0.736213894374042	-0.47878710282296	-2.35976235394329	0.198966181529141	0.0889058187642778	1.05267950464518
ABP1	-1.00341755157561	-0.502784887561253	1.65752036913918	1.32304067563567	0.282165207729699	0.0977875606051884	-0.643234493389699	-1.31485724740238	0.103780366819203
ABR	1.63567603118727	-0.33447979244681	0.0576939855897386	-0.811068780889059	1.16504868532252	-1.47926256170345	-0.856812789619875	0.508642365314264	0.114562857245404
ABT1	-0.643605171429028	0.103305318351095	-0.419864063092116	2.3327396610726	0.296559279905794	-0.563602149372791	-0.243614826827638	-1.17953964865536	0.317621600047442
ABTB2	-0.539172668734367	-1.31940513770782	-0.645007152734255	1.11095235512978	-0.696621171626686	0.44353764671347	1.34525719012439	-0.793526896939121	1.0939858357746
ACAA1	-0.140532543670544	0.505517230399253	1.24902144764709	0.126834063106129	-2.01135814062673	-1.08078917017544	0.760035945327598	0.597661445652954	-0.00639027766029997
ACAA2	0.887517219643176	0.488364942762884	0.220610656581528	-1.59566092144832	0.23764746147857	0.117919350576067	0.922316336834555	-1.78835822602553	0.509643179597076
ACACA	0.0716977917876906	-0.00793486301837795	1.31216909646882	-1.38699247837714	0.459008281200594	1.27318377448847	0.427821848344203	-0.961465520268588	-1.18748793062568
ACACB	-0.111431120761569	-0.439676463587607	-1.11520698163797	0.0671022760966525	-0.0814622484679391	2.02934178005656	1.0167778827379	-0.205670798577575	-1.15977432585845
ACAD10	0.810052185512865	-0.116708629663846	1.54081220205658	-0.595653933323234	-0.269906883836687	0.375070479706666	0.475812071729571	-0.188238931990728	-2.03123856019118
ACAD8	-1.12446549500061	0.0320744263640746	1.25177469480694	-0.230511967270633	-1.31028799716201	-0.459285988344261	1.38532021837241	0.990539706811348	-0.535157598577265
ACADL	-0.428467154390166	-0.495283544688481	-0.297978644411804	0.25461647161432	-0.807823597891725	-0.560861349479569	-0.31747167859959	0.137173297601838	2.51609620024517
ACADM	0.0753567706241145	-0.278331688987285	0.452671403858629	-1.13686293047816	-0.100674459462548	-1.23731355891474	0.677730415406428	2.04292926455029	-0.495505216596721
ACADS	0.650523359866145	0.360522504333712	0.163932182232101	-0.657906796211185	-0.357611597612366	-0.573582449074596	1.82647432596069	0.341886257226068	-1.75423778672057
ACADSB	0.518394994054011	-0.436138840648847	0.662859905259416	0.217881162123558	-0.458555246244551	-0.686373577607887	0.940733016895801	1.23304217319156	-1.99184358702306
ACADVL	0.538953573305953	1.13952779405652	0.289665117922743	-0.855355923912457	-0.7034246751059	0.491083817299691	0.79952980999912	0.327992232843901	-2.02797174640957
ACAN	0.138072615168742	0.161505766341552	-0.355132091713996	-1.48696270653274	-1.19893151366634	0.966970006544071	1.73671098775728	-0.318998873488729	0.356765809590166
ACAP1	-0.345425873333234	0.116962674972847	0.328062570546462	-0.333779591162927	0.28465650326748	-1.98888520680371	1.68502417273803	0.734913043686622	-0.481528293911579
ACAP2	-1.04649017409271	-0.470404635073892	0.495382595805439	-0.160160514445963	-0.338333045507795	-0.890812521480425	-0.693295108678322	1.23105189525003	1.87306150822364
ACAT1	-0.611383985122239	0.919029883682459	-1.07702475301884	1.22144111645536	-0.658176212439321	-1.31672680605054	-0.3503231597981	1.14349948123144	0.729664435059785
ACAT2	0.66212613638187	0.427828671124269	0.277691693011861	-1.84911581632538	0.0765157293937012	1.51232508792057	0.366789174830476	-1.16610169668736	-0.308058979650003
ACBD3	-0.0910497820845847	0.82827107767198	-0.889379654623953	0.310733961831389	0.836589391299518	-1.91334614847133	-0.580235672332185	1.29604018444404	0.202376642265127
ACBD4	0.233150323381411	-0.915116766219245	0.83019182782416	0.248297769656281	0.709833533015782	0.369140668393905	0.30543701439524	0.530456478128693	-2.31139084857623
ACCN1	-0.994672502758804	-0.731745190946138	0.246189214220439	0.220315813196765	-0.630877077638491	-0.762643172742814	1.21210483586926	-0.479020387612361	1.92034846841214
ACCN2	-1.36655262716404	2.2273888648971	-0.215676756648091	-0.892007809943748	-0.380690891321084	0.298325239946823	0.00470829868194852	0.30799357819041	0.0165121033606917
ACCN3	-0.360971299951257	-0.175021998074259	-0.948400643662533	-0.662035249388816	1.03463098912491	2.2156412323295	-0.590070182393192	-0.112627759434227	-0.401145088550123
ACCN4	1.33057082659911	-0.563009536309378	0.379903528290573	-0.42238284554415	1.11702352161959	-1.03498397796374	1.05985196070372	-0.483568393517175	-1.38340508387856
ACD	-1.30720288745946	-0.251603044427089	1.75827127750704	1.10818634456514	-0.475891015268852	0.219359598814847	0.359250849287166	-0.200162669739268	-1.21020845327953
ACE	0.967492333419598	0.085422455218431	0.84430056864845	0.0775012488737466	0.100740234764064	-2.10323032317279	0.493951494555961	-1.11383762504402	0.647659612736552
ACE2	0.296971392840377	0.608259120352894	0.195420943943929	-0.298226326671191	1.67148966332842	-0.943242296696088	-1.3802332668296	-1.0277837784155	0.877344548146755
ACHE	0.616393885413042	0.964422850201807	-0.0509884122083612	0.425849525030551	-2.27707730912295	-0.107316443271248	-0.596156533566633	0.0493934302128472	0.975479007310953
ACIN1	-0.398806351265378	2.11298878323053	0.578666312786308	0.0822005376700709	0.195170254905491	-1.49077804991147	-0.30114557049757	0.0470565359652376	-0.825352452883209
ACLY	0.138989720065229	1.19148220171982	-0.0192647428943077	-2.15054993868567	1.19976110325806	0.178403019760859	-0.648350486724919	-0.0834469449461456	0.192976068447059
ACN9	-1.53359357879512	-0.55649973079477	0.785151686605353	-0.552395341872748	-0.678802109230229	-0.395687297311545	0.475688113917439	0.700400905518146	1.75573735196347
ACO1	0.559576869121179	0.0343918251991153	1.40529824348644	-1.72084969048753	-1.24174348371741	0.859347686806127	-0.0865416967318754	0.566142457684255	-0.375622211360304
ACO2	-0.848476969508535	-0.356530815206666	0.163442751087842	0.747888854491919	-0.380903523493548	-0.780956737225084	2.32978779227382	-0.406535251186306	-0.467716101233441
ACOT11	-0.701045691584464	-0.388593302245558	-0.0227118148141368	-0.936025225003501	-0.0580757293135559	2.3775397227231	-0.196925925852356	0.588727814883921	-0.662889848793448
ACOT13	0.377989320376405	0.0131889610724816	-1.56124497921199	-0.975539759794592	1.62741597800589	-0.236468002435339	0.380646619920357	-0.692923682500484	1.06693554456726
ACOT2	0.888440452348774	0.644604159327113	-1.83718443618484	-1.32525240567389	0.0858921462955323	0.252041606727285	0.658279646078547	1.00902215894661	-0.375843327865125
ACOT7	0.784951049793821	0.137251828369318	-1.57195398175786	-1.06153437585134	1.10035880240745	0.694862270345187	0.672801532185743	-1.19522495285181	0.4384878273595
ACOT8	0.750155483223416	1.70789820911585	0.880629653584867	-1.13255796264595	-0.783691551350558	-0.266428913399301	0.367836967749208	-0.2716932219827	-1.25214866429484
ACOT9	0.768240615232723	-0.164426990615902	-0.580662102787494	-0.893068115887236	0.29065060823805	0.776827494330333	0.433525805912308	-1.92380545633095	1.29271814190817
ACOX1	-0.132754478657224	-0.478613643853918	-0.901365643665447	0.917860939688902	0.681429386011855	-0.91088654643957	-1.36558735894342	0.574565376581118	1.6153519692777
ACOX2	0.671319145499876	0.983513917761267	-0.295727342684936	1.10617006887485	-0.54030842720457	-1.461098093582	0.0176212970872692	0.927158002466463	-1.40864856821822
